,id,status_id,created_at,text,address,loc,situ,save,sos,sos.pred,sos.correct
1703,1703,9.01891E+17,8/27/2017 19:35,@jpodhoretz Apparently the freeway are designed to do this to limit flooding elsewhere. Not local so not sure myself.,0,NA,0,0,0,0,0
1704,1704,9.01854E+17,8/27/2017 17:06,"All campuses and offices are closed in Manor Independent School District today, Monday, August 28, 2017, due to inclement weather #harvey.",1,NA,0,0,0,0,0
1705,1705,9.01817E+17,8/27/2017 14:42,"RT @ShirleyKelly16: RT @TexasTribune: If you're in #Houston and your home is flooding, please heed this advice. St… https://t.co/PiOzKdkMHW",0,NA,0,0,0,0,0
1706,1706,9.01828E+17,8/27/2017 15:23,Please God can anyone HELP a fellow #alphalete People stranded near 8550 west airport blvd at a gas station near a cvs HELP #hurricaneharvey,1,NA,0,1,1,1,1
1707,1707,9.0183E+17,8/27/2017 15:33,Houston's KHOU News 11 TV station @KHOU forced to evacuate due to flooding. https://t.co/GyzlgzTM3M,0,NA,0,0,0,0,0
1708,1708,9.02357E+17,8/29/2017 2:28,"@JenCarfagno Corps of Engineers releases Atticks Dam water into Buffalo Bayou, making bayou level rise, @JenCarfagno reports on Weather Channel #Harvey",0,NA,0,0,0,0,0
1709,1709,9.02046E+17,8/28/2017 5:53,"#HarveyStorm , #houstonflood has made 14"" (~350mm) rain in 2 days (with 10"" more expected in the nxt day) in college station seem reasonable https://t.co/ZnLZ4Hu7pU",0,NA,0,0,0,0,0
1710,1710,9.02039E+17,8/28/2017 5:24,Wall Street braces for the impact of Hurricane #Harvey https://t.co/dDWzORkFzF https://t.co/3jGPz6Rx9F,0,NA,0,0,0,0,0
1711,1711,9.01819E+17,8/27/2017 14:50,What a mess! MRT: via @KVUE: TV station KHOU #Houston forced to evacuate as station floods. #Harvey  https://t.co/InGUTltN7v,0,NA,0,0,0,0,0
1712,1712,9.01815E+17,8/27/2017 14:34,This Administration: ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/rHwRa0vapJ,0,NA,0,0,0,0,0
1713,1713,9.0184E+17,8/27/2017 16:13,High water in my backyard in Jersey Village. White Oak bayou is about 3 blocks away. Here's hoping it holds #Harvey #harveyhouston https://t.co/5flc62SiKb,0,NA,0,0,0,0,0
1714,1714,9.02174E+17,8/28/2017 14:20,"@MikeSonko What's your plan for these street kids flooding the city??

Housing and schooling maybe?!",0,NA,0,0,0,0,0
1715,1715,9.02106E+17,8/28/2017 9:50,"Multiple flooding closures around Smithville: SH71 from Lockhart Rd to 71 Bypass; US-77 from 153 to Owl Creek 

#ATXTraffic https://t.co/5mHcQAZsZy",1,NA,1,0,0,0,0
1716,1716,9.01891E+17,8/27/2017 19:35,@LPimpernel I can't imagine. Back in December we had some street flooding in Northern CA where I'm at and that was crazy to drive through. This is nuts!,1,NA,0,0,0,0,0
1717,1717,9.01846E+17,8/27/2017 16:35,#Houston TV station off-air because of #HurricaneHarvey flooding https://t.co/WT8BjkRiny,0,NA,0,0,0,0,0
1718,1718,9.01889E+17,8/27/2017 19:26,Submit or view Hurricane Harvey damage photos from the field https://t.co/KNmrc2otdh #napsg #nsgic #harvey,0,NA,0,0,0,0,0
1719,1719,9.02053E+17,8/28/2017 6:19,@GHC911 please help my sister !! 🙏🏻🙏🏻#hurricaneharvey  @ 12246 haraldson forest dr houston TX 77044 https://t.co/L22PFkBDAN,1,NA,0,1,1,1,1
1720,1720,9.02186E+17,8/28/2017 15:06,"WOR 710 report:

""Ben Taub, #1 Level trauma center (largest) in Houston Texas, being evacuated.""

#HurricaneHarvey

https://t.co/3ToZqAcsBi",0,NA,0,0,0,1,0
1721,1721,9.01897E+17,8/27/2017 19:58,"@WalshFreedom You are a moronic, crony toad. Someone who loves their country cuts disaster funding days before a major hurricane hits a key port city!?!?",0,NA,0,0,0,0,0
1722,1722,9.01889E+17,8/27/2017 19:29,@ChronFalkenberg CALL @uscoastguard rescues in #Houston #harvey. GO ROOF!! USE AXE  IF ATTIC ONLY PLACE U HV.  WAVE WHITE! 911 OR @USCG 281-464-4851 https://t.co/368WN7gonp,0,NA,0,0,0,0,0
1723,1723,9.02362E+17,8/29/2017 2:48,I wonder when fuel prices will spike from the hurricane? Anyone seen a price increase yet?,0,NA,0,0,0,0,0
1724,1724,9.02341E+17,8/29/2017 1:24,There's a special place in hell for all the people that left their dogs tied up and in kennels outside during the hurricane/flooding,0,NA,0,0,0,0,0
1725,1725,9.02186E+17,8/28/2017 15:07,"RT KLFY ""RT Laf_Traffic: I-10W is closed at MM 797 in Baytown, TX (east of Houston) due to flooding. Many frontage roads along I-10 in Texa…",1,NA,1,0,0,0,0
1726,1726,9.01905E+17,8/27/2017 20:30,The Wall Street Journal: Hurricane Harvey likely to snarl U.S. air traffic this week https://t.co/TiINiWGjv8,0,NA,0,0,0,0,0
1727,1727,9.02234E+17,8/28/2017 18:17,"A view from the roof of a Houston home, looking down at the flooding below. NA-77MO https://t.co/u38qipcWfg",0,NA,0,0,0,0,0
1728,1728,9.02064E+17,8/28/2017 7:03,"#hurricaneharvey if anyone LEGITIMATELY needs a place to stay, someone is offering to get a room. Email thedollhouse1995@gmail.com #RETWEET https://t.co/F1AseaBK6y",0,NA,0,0,0,0,0
1729,1729,9.01904E+17,8/27/2017 20:26,The Wall Street Journal: Hurricane Harvey likely to snarl U.S. air traffic this week https://t.co/jbNGIDtqJ5 #Business https://t.co/KGUBPoLYlm,0,NA,0,0,0,0,0
1730,1730,9.02167E+17,8/28/2017 13:53,"Hopefully, #Harvey will teach Trump to focus ln the well being of the American ppl rather than undoing Obamas's work. #flooding https://t.co/tB0SgZ6UmI",0,NA,0,0,0,0,0
1731,1731,9.02126E+17,8/28/2017 11:10,"THE HILL: ""Immigration officials left immigrants stranded at bus station ahead of Hurricane Harvey: report… https://t.co/H96nmhzAMI""",0,NA,0,0,0,0,0
1732,1732,9.01875E+17,8/27/2017 18:32,"12NewsNow #Hurricane Central | Beaumont, Port Arthur, Orange, Vidor, Silsbee, Lumberton, Kountze, Nederland,  https://t.co/F2WI1vDPOi",1,NA,0,0,0,0,0
1733,1733,9.01892E+17,8/27/2017 19:38,@evanmcmurry @uscoastguard rescues in #Houston #harvey. GO high ground/roof. USE AXE  IF ATTIC ONLY PLACE U HV.  WAVE WHITE! 911 OR @USCG 281-464-4851 https://t.co/OWQuO4RHgi,0,NA,0,0,0,0,0
1734,1734,9.01861E+17,8/27/2017 17:36,Tweeting for a friend trapped by #Harvey  RESCUE NEEDED: 8814 Sager  by 610 Braeswood by Brays Bayou in meyerland #houstonflood,1,NA,1,1,1,1,1
1735,1735,9.02207E+17,8/28/2017 16:29,@abc13houston Cypress Creek is flooding everything!!,1,NA,1,0,0,0,0
1736,1736,9.0236E+17,8/29/2017 2:37,For all you rail fans. Palestine sub San Jacinto river bridge at Conroe Tx. No trains today. #trains #railfan #HurricaneHarvey https://t.co/CE711SIkZ7,0,NA,0,0,0,0,0
1737,1737,9.02173E+17,8/28/2017 14:17,Hurricane Harvey: Helping Storm Victims from the #Workplace; Do you have a policy in place? https://t.co/OaXNCBi5cn #HR #BusinessStrategy https://t.co/1IGy4e6ipG,0,NA,0,0,0,0,0
1738,1738,9.01904E+17,8/27/2017 20:26,@abc13houston @fox26houston @kprc2 @KHOUSportsMatt #flooding at 45 N in Cypress Station @… https://t.co/AR2XNMya1H,1,NA,1,0,0,0,0
1739,1739,9.02363E+17,8/29/2017 2:49,"RT NDTVProfit: Wall Street Ends Little Changed As Hurricane Harvey Pummels Texas
https://t.co/5IP1HuIlw5",0,NA,0,0,0,0,0
1740,1740,9.02177E+17,8/28/2017 14:30,"Don't understand how people can joke about bay city flooding, that's people's homes. Nothing funny about it",0,NA,0,0,0,0,0
1741,1741,9.01859E+17,8/27/2017 17:30,"quick hurricane update: we got a lot of rain last night and the street is very backed up, no water in our house but we're expecting more &gt;",0,NA,0,0,0,0,0
1742,1742,9.02141E+17,8/28/2017 12:09,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed https://t.co/pUnBYTUTly via @nuzzel,0,NA,0,0,0,0,0
1743,1743,9.01838E+17,8/27/2017 16:06,Shout to Sprint for still wanting their money as a hurricane is flooding my street. https://t.co/2C3LKXdQ7V,0,NA,0,0,0,0,0
1744,1744,9.02208E+17,8/28/2017 16:37,"Looking to charter a plane to/from Fort Worth? For a few extra $$, Hillwood Airways can help. #seefortworth https://t.co/ObmYCMLN1f",1,NA,0,0,0,0,0
1745,1745,9.02295E+17,8/28/2017 22:19,12707 Mystic Water Ln. - Awaiting Updates. #Houston #HarveyRescue #HarveySOS #Houstonflooding #HurricaneHarvey #HoustonSOS,1,NA,0,0,0,0,0
1746,1746,9.01857E+17,8/27/2017 17:19,@JadeAshleyPR @ABC13Antonio @lolalissaa #Houston ⭕️If you can't reach 911 #harvey flood VICTIMS ONLY: type 📌#HELPME name/full addres w cross street/body count(adult/elderly/child),0,NA,0,0,0,0,0
1747,1747,9.02369E+17,8/29/2017 3:17,Or did Hurricane Harvey happen so that government makes an excuse to spike gas prices now?,0,NA,0,0,0,0,0
1748,1748,9.01895E+17,8/27/2017 19:52,Spring Creek next to Tomball College #harvey https://t.co/71ghcsWvIm,1,NA,0,0,0,0,0
1749,1749,9.01897E+17,8/27/2017 19:58,"@JoyAnnReid @realDonaldTrump Got to go now, creek behind my house is rising&amp; we have family in Houston watching flooding &amp; tornadoes. Forget abt damn wall &amp; focus on USA",0,NA,0,0,0,0,0
1750,1750,9.02228E+17,8/28/2017 17:54,The fact that there's boats on I-45 instead of cars is crazy. Please be safe out there 🙏🏼,1,NA,0,0,0,0,0
1751,1751,9.01875E+17,8/27/2017 18:32,"3,877,868 Texans voted for Hillary. Especially in the South, that place that's hit hardest by the hurricane.

But please, go on. https://t.co/rJL2NHPtGN",0,NA,0,0,0,0,0
1752,1752,9.01811E+17,8/27/2017 14:18,@humanesupreme But any resident off the island right now won’t be able to reach it simply due to flooding on I-45.,1,NA,1,0,0,0,0
1753,1753,9.02372E+17,8/29/2017 3:27,"So, stay off the roads. Shelter in place. Conditions from #Harvey will be rough again tonight in #Houston.",0,NA,0,0,0,0,0
1754,1754,9.02356E+17,8/29/2017 2:25,"Fact check: A shark in the street, and other Hurricane Harvey rumors you shouldn’t believe https://t.co/PNyHIgfpea via nytimes",0,NA,0,0,0,0,0
1755,1755,9.02319E+17,8/28/2017 23:56,"As water continues to rise from Hurricane Harvey, so do deaths. TODAY at 5, how Bay Area is helping those in need. https://t.co/QHgE4U4A6U",0,NA,0,0,0,0,0
1756,1756,9.02184E+17,8/28/2017 14:59,Why tf would yall even have a pet in the first place if yall just gone leave them behind in the hurricane 😐,0,NA,0,0,0,0,0
1757,1757,9.02223E+17,8/28/2017 17:36,Stunning images from a Houston freeway show cars submerged in floodwaters after #Harvey. https://t.co/agaxV0BQwh https://t.co/gUNspcWktQ,0,NA,0,0,0,0,0
1758,1758,9.02218E+17,8/28/2017 17:15,Hurricane Harvey As Seen From Space and on the Ground (Wall Street Jou) https://t.co/pyB45BSEAD,0,NA,0,0,0,0,0
1759,1759,9.01865E+17,8/27/2017 17:52,Omg. Why didn't everyone go to the towers? That was the only place that kept power during Hurricane Ike https://t.co/DGasL4WA6e,0,NA,0,0,0,0,0
1760,1760,9.01881E+17,8/27/2017 18:54,@BaddiesPerfect @Miss_JMitch Went from storm to hurricane fast  rain won't move. 8 mil people can't go. People would be stuck in cars/rd floods.Had to evac people south,0,NA,0,0,0,0,0
1761,1761,9.01815E+17,8/27/2017 14:33,#HurricaneHarvey the picture from here East Loop at Market Street Houston https://t.co/MCx0AqwePF https://t.co/Ti7qnjzRrl,1,NA,0,0,0,0,0
1762,1762,9.01836E+17,8/27/2017 15:56,"""Barton Creek Greenbelt, golf courses and swimming pools (including Barton Springs) are closed today due to the weather."" https://t.co/MV0wsDOwar",0,NA,0,0,0,0,0
1763,1763,9.0223E+17,8/28/2017 18:02,"Hurricane Harvey videos | Fort Worth Star-Telegram 
CLICK BELOW FOR FULL STORY...
https://t.co/WpajA7Kh4T",0,NA,0,0,0,0,0
1764,1764,9.02086E+17,8/28/2017 8:30,Finally going to nap...tornado warnings have ceased (for now) &amp; street is clear. #Harvey #Katy https://t.co/Z5uS3IUwB7,0,NA,0,0,0,0,0
1765,1765,9.02146E+17,8/28/2017 12:29,"Video: Hurricane Harvey causes wholesale gas price spike, and other business news with eppman… https://t.co/nKFrPZeqeu",0,NA,0,0,0,0,0
1766,1766,9.02114E+17,8/28/2017 10:21,Hurricane Harvey From Space Station https://t.co/THJD1amO3V,0,NA,0,0,0,0,0
1767,1767,9.02333E+17,8/29/2017 0:51,Lots ongoing rescue searchs in Olde Oaks N Houston with Cypress Creek drastically flooding  #wfaaweather https://t.co/JPBtHn5M2A,1,NA,1,0,0,0,0
1768,1768,9.02056E+17,8/28/2017 6:31,@HarveyRelief please help my sister !! 🙏🏻🙏🏻#hurricaneharvey  @ 12246 haraldson forest dr houston TX 77044 https://t.co/JpCjAb7Cq7,1,NA,0,1,1,1,1
1769,1769,9.0235E+17,8/29/2017 1:58,@TheFive The flooding in Texas issad and prayers goout to them.It also shows our inadgte dam system.Ifwe could capture thisrain no droughts,0,NA,0,0,0,0,0
1770,1770,9.01836E+17,8/27/2017 15:59,"Astronaut tweets space view of Hurricane Harvey: incredible, yet scary. See the pictures here! @jillianlawton  https://t.co/7IVMPz9AHI https://t.co/c2U2TOjz12",0,NA,0,0,0,0,0
1771,1771,9.02389E+17,8/29/2017 4:35,"Schools close due to heavy rain, street flooding https://t.co/BvQw9DPoIM",0,NA,0,0,0,0,0
1772,1772,9.0181E+17,8/27/2017 14:14,#breaking tv station floods #khou #houston #harvey #Catastrophic damage https://t.co/l5fk38ZPwK,0,NA,0,0,0,0,0
1773,1773,9.02054E+17,8/28/2017 6:25,@ImJessicaWilley There is a man stranded in Dickinson. Can Canoe Brian help? 5901 Red River Drive Dickinson TX,1,NA,0,1,1,1,1
1774,1774,9.01873E+17,8/27/2017 18:22,@JeffLindner1 @BillBishopKHOU  Buffalo Bayou OVER Woodway at N Post Oak Ln. Flooding in Omni must be terrible. https://t.co/RvzXp07P0g,1,NA,1,0,0,0,0
1775,1775,9.01835E+17,8/27/2017 15:52,"@MiracleBaseball @DairyQueen I was at the postponed game yesterday and have 2 tickets, but I can't get out today due to street flooding. When can I use these?",0,NA,0,0,0,0,0
1776,1776,9.01909E+17,8/27/2017 20:45,@realDonaldTrump ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/tztPpUmguX,0,NA,0,0,0,0,0
1777,1777,9.02345E+17,8/29/2017 1:40,Harvey: Houston officials to relieve pressure on city dam in move that could cause further flooding - The Independ… https://t.co/SJJrPu4O3h,0,NA,0,0,0,0,0
1778,1778,9.02343E+17,8/29/2017 1:33,"@Jillian_Freddy Evacuation suggested or just street flooding,",0,NA,0,0,0,0,0
1779,1779,9.02135E+17,8/28/2017 11:43,Wall Street braces for the impact of Hurricane Harvey https://t.co/M4YzPf1r7n,0,NA,0,0,0,0,0
1780,1780,9.02235E+17,8/28/2017 18:23,"Police in Sienna Plantation are alerting residents that you can use highway 6 and LBJ Parkway. 

#Harvey #TexasFloods",1,NA,1,0,0,0,0
1781,1781,9.0181E+17,8/27/2017 14:15,"Local CBS station in Houston is evacuating due to flooding, watching local feed from CBSN, TV reporter anchoring ATM https://t.co/rxVfQhW3aR",0,NA,0,0,0,0,0
1782,1782,9.02183E+17,8/28/2017 14:55,this is my street but my house is about 10 more down #Harvey https://t.co/XN52ZWGkgb,0,NA,0,0,0,0,0
1783,1783,9.01909E+17,8/27/2017 20:48,Outside my apartment on Sabine Bridge #houston #HurricaneHarvey #BuffaloBayou https://t.co/wSFGM2qOPh,1,NA,0,0,0,0,0
1784,1784,9.02114E+17,8/28/2017 10:20,"Harvey flooding ravages Texas as Abbott orders another 1,000 National Guard members  via the @FoxNews  https://t.co/etFsrBTDgB",0,NA,0,0,0,0,0
1785,1785,9.02126E+17,8/28/2017 11:10,thehill: Immigration officials left immigrants stranded at bus station ahead of Hurricane Harvey: report… … https://t.co/kCLfzUFxzq,0,NA,0,0,0,0,0
1786,1786,9.02039E+17,8/28/2017 5:25,"Final update of the day. The street is draining much better than earlier. 20.3"" total, 14.1"" today. We're good. #HurricaneHarvey 💨💦☔️🌪",0,NA,0,0,0,0,0
1787,1787,9.0203E+17,8/28/2017 4:49,I added a video to a @YouTube playlist https://t.co/Uze5mva1pt Hurricane Harvey flooded my street! (recorded by my Dad),0,NA,0,0,0,0,0
1788,1788,9.01897E+17,8/27/2017 19:59,Sometimes the right people are in the right place. #Harvey https://t.co/bMzYlOQDzU,0,NA,0,0,0,0,0
1789,1789,9.02315E+17,8/28/2017 23:38,"I-10 West is closed in Beaumont, Texas (near Smith Road) due to flooding. Traffic is advised to use an alternate route.",1,NA,1,0,0,0,0
1790,1790,9.01883E+17,8/27/2017 19:03,FM 1488  on Oak Hollow #Harvey @Fox26Houston @TheRitaGarcia https://t.co/q7M2lAHjN2,1,NA,0,0,0,0,0
1791,1791,9.02094E+17,8/28/2017 9:01,Texas road bridge collapses amid drenching rains from Hurricane Harvey https://t.co/mMwvP4KUtV https://t.co/VJFuRErhQR,0,NA,0,0,0,0,0
1792,1792,9.02222E+17,8/28/2017 17:32,Blood donations needed in St. Louis in wake of Hurricane #Harvey https://t.co/kuQcnWmdqF #HoustonStrong,0,NA,0,0,0,0,0
1793,1793,9.02355E+17,8/29/2017 2:17,@am_clean724 It's the worst. I hate that anyone ever has to deal with it. Can't imagine. We had some street flooding from rain but raised house saved us.,0,NA,0,0,0,0,0
1794,1794,9.01838E+17,8/27/2017 16:07,"#WATCH: Houston freeway sign nearly submerged amid extreme flooding from Harvey.
https://t.co/OlE5ovFp70 https://t.co/HTAIVBARvX",0,NA,0,0,0,0,0
1795,1795,9.02367E+17,8/29/2017 3:08,"Fact Check: A Shark in the Street, and Other Hurricane Harvey Rumors You Shouldn’t Believe https://t.co/HgKDirTMvs",0,NA,0,0,0,0,0
1796,1796,9.01915E+17,8/27/2017 21:12,Every freeway in Houston is underwater. 😮 My thoughts and prayers are with you Texas. 🙏 #Harvey you damn Hurricane.,0,NA,0,0,0,0,0
1797,1797,9.02122E+17,8/28/2017 10:51,See Rita evac '05. Death toll would be huge from drowning on freeway.  Rita 100 from evac. Harvey is what? 6 so far? https://t.co/Yxu0f9oQ5u,0,NA,0,0,0,0,0
1798,1798,9.02237E+17,8/28/2017 18:29,"The flooding around Cypress Creek is unreal. I'm in the Norchester neighborhood, where the National Guard is... https://t.co/U0PyxXNiOt",0,NA,0,0,0,0,0
1799,1799,9.01902E+17,8/27/2017 20:21,St. Mark's Episcopal School on Bellaire remains closed until 9/5. #harvey @Fox26Houston @JohnDawsonFox26,1,NA,0,0,0,0,0
1800,1800,9.02109E+17,8/28/2017 10:03,Just got home from work on Bourbon Street - @RobinMeade how bad is #harvey ??? @HLNTV @CNN,1,NA,0,0,0,0,0
1801,1801,9.01856E+17,8/27/2017 17:16,"@KeithOlbermann @POTUS 5400 Bayou Dr. #Dickinson, TX 
Rachel Patrick is trapped, headed to roof. RT Emergency services
#Harvey #Rescue",1,NA,0,1,1,1,1
1802,1802,9.02213E+17,8/28/2017 16:54,#Jesuit high school in #Houston offering gym as place of refuge for displaced families facing flooding. https://t.co/8XPLe1Vqg2,0,NA,0,0,0,0,0
1803,1803,9.02174E+17,8/28/2017 14:22,Bay Area search and rescue crews help after Hurricane Harvey in Texas https://t.co/hRQIL0GTTN,0,NA,0,0,0,0,0
1804,1804,9.02213E+17,8/28/2017 16:54,"@ItsCharmNOTGame I had to take a different route, it was one part of the freeway that was flooded but the feeder wasn't so it was a quick exit and entrance",0,NA,0,0,0,0,0
1805,1805,9.02162E+17,8/28/2017 13:34,@TransGriot *nod* It's much harder to escape/find a safe place in a flooding car than a flooding house.,0,NA,0,0,0,0,0
1806,1806,9.01827E+17,8/27/2017 15:23,@HarryConnickJR Thank you! we've taken on a lot of water with 15-25 additional inches possible. Even the news station is flooding. #prayforhouston,0,NA,0,0,0,0,0
1807,1807,9.02164E+17,8/28/2017 13:41,Bats from the local bat colony litter the walls of the America Tower after Waugh bridge gets flooded https://t.co/obWp8dVMXU,0,NA,0,0,0,0,0
1808,1808,9.01808E+17,8/27/2017 14:06,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed News https://t.co/siRc9zSquA,0,NA,0,0,0,0,0
1809,1809,9.01915E+17,8/27/2017 21:11,"STUNNING images of Aldine Westfield at Beltway 8. In the distance, you can see multiple cars (hopefully abandoned) underwater. #KHOU11 https://t.co/7e8taEOIBs",0,NA,0,0,0,0,0
